Song Title;Artist;Year;Album/EP/Single;Collaborating Artist(s);Spotify Link;Streams
Tingin;Cup of Joe;2023;Patutunguhan;Janine;https://open.spotify.com/track/3Avsya1f8cxvSzyRlrFIhP;
Patutunguhan;Cup of Joe;2023;Patutunguhan;;https://open.spotify.com/track/1EP2WyCX9Q7y24bKPSZ0tc;
Wag Na Lang;Cup of Joe;2023;Patutunguhan;;https://open.spotify.com/track/7I5o8fJ2W4WWckv6LGQLIo;
Tataya;Cup of Joe;2023;Patutunguhan;;https://open.spotify.com/track/1iySC9sEJX8yfNf6rQrCBf;
Estranghero;Cup of Joe;2023;Patutunguhan;;https://open.spotify.com/track/27x4kbvoIKA4fD9TUnWuoE;
Mananatili;Cup of Joe;2023;Patutunguhan;;https://open.spotify.com/track/5yPLY8rf05g2T3KcBCNFLl;
Lahat Ng Bukas;Cup of Joe;2024;Single;Keanna Mag;https://open.spotify.com/track/3s39TR3Iarc2013cuvDGQ7;
Ikaw;Cup of Joe;2024;Ikaw Pa Rin Ang Pipiliin Ko (OST);;https://open.spotify.com/track/1MFgKlV9XOrqKcVLlDEGIQ;
Ikaw;Cup of Joe;2024;Ikaw Pa Rin Ang Pipiliin Ko (OST);Julia Barretto;https://open.spotify.com/track/28bvkaJWrZVDACONPAIQWg;
Ikaw Pa Rin Ang Pipiliin Ko;Cup of Joe;2024;Ikaw Pa Rin Ang Pipiliin Ko (OST);;https://open.spotify.com/track/34gun9nJelVyrsE2ctZhse;
Misteryoso;Cup of Joe;2024;Single;;https://open.spotify.com/track/0kE1SmlJNLg14dgdo9kJws;
Multo;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/5tlb0AxuzsMWL2GtEppXGX;
Bagyo;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/0I2ugiLWhuMPSxpmEeRpZA;
Wine;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/2BNoUBAaT0H2IxxdZeQIQu;
Kanelang Mata;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/2ksChKYUmNwaIRsaIdOLca;
Bubog;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/7n1BbFCtHq4cRA5rXaWOaD;
Siping;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/1wBb0ntM6p136xh5Y0btw8;
Pahina;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/0jGL1ApJ7QrVWL7nRqLdij;
'Di Maaari;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/3if1BKuZFDr3nhxhGBtPfG;
Hinga;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/1GnKxS0EqOON4xiKTVmFJQ;
Silakbo;Cup of Joe;2025;Silakbo;;https://open.spotify.com/track/0xW6HjCyIEN81xIKpmp6td;
Sandali;Cup of Joe;2025;Single;;https://open.spotify.com/track/01yAdrgd5cjxUyebfX4VGa;
Bagyo - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/55DxXImh8BhfYNFEcKCAQC;
Wag Na Lang - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/12x7TSP187cLtNrr2BcAjt;
Patutunguhan - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/7aZUKE6vnjk6xJWTtyqb7Q;
Wine - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/1YxR2PvEQKU0oFOUokfeJm;
Kanelang Mata - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/3W2ejWy1OT93GYehErewsW;
Bubog - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/2qxRtPJyZ2BZgjb4wxXPTF;
Pahina - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/5YsvZYuoJGtsLY41E2UcSn;
Siping - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/6EtDNiyltLziipX02AGT6X;
Lahat Ng Bukas - Live;Cup of Joe;2025;Silakbo (Live);Keanna Mag;https://open.spotify.com/track/7svxM2vHiXNSYj0tLDpw66;
Estranghero - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/7vhFN8mkUQ3h00s4ChV4R1;
Hayaan - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/0FvyoJ6Pd4iMaWuDduNfk4;
Tataya - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/4JYf6mLIn8VhfRbi1VLv2t;
Misteryoso - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/3UZYQ0rw1EuuVOC0EyQiAV;
Tingin - Live;Cup of Joe;2025;Silakbo (Live);Janine;https://open.spotify.com/track/3JY7kazhPp7qljwi916t3i;
Multo - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/2FglJMvJovfOdJU72TDqit;
'Di Maaari - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/4b1V1pOzdkIBHHyzFR5DDe;
Nag-iisang Muli - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/0GeGkheSINUxlSVMNCj71x;
Sagada - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/3LYKCBuVTAItncxkcdaUC2;
Hinga - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/2AkmK7B1f7eD1GvN0RpxaX;
Silakbo - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/0kE40Al0eC97k4r2p9CoBV;
Mananatili - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/6khLp1vBQ0WQGBmSvOtAe7;
Sinderela - Live;Cup of Joe;2025;Silakbo (Live);;https://open.spotify.com/track/0WCSlLEM8qju9TU7dz0VWF;
Multo (Stripped Down);Cup of Joe;2026;The Loved One (OST);;https://open.spotify.com/track/1GSv3y0eL50grXOaro8BTn;
Tingin;Cup of Joe;2026;The Loved One (OST);Janine;https://open.spotify.com/track/5O7dHERnvoKGz201gAnVQv;
Multo;Cup of Joe;2026;The Loved One (OST);;https://open.spotify.com/track/0y3JZzwAoXC91c8Z7oW57n;
City Lights;December Avenue;2017;December Avenue;;https://open.spotify.com/track/697IbjmVbS0WHKtnTELl28;
Sleep Tonight;December Avenue;2017;December Avenue;;https://open.spotify.com/track/0KzB2OAG7oYEPOsNcXf6T6;
Fallin';December Avenue;2017;December Avenue;Clara Benin;https://open.spotify.com/track/6uEbzsk9Yd9zXRG2yBIi0n;
Ears and Rhymes;December Avenue;2017;December Avenue;;https://open.spotify.com/track/5BD8R2Pia1PVgigtXzNRgf;
I'll Be Watching You;December Avenue;2017;December Avenue;;https://open.spotify.com/track/4ebS8gRsLGEGj2WuWxoRCw;
Back to Love;December Avenue;2017;December Avenue;;https://open.spotify.com/track/3UWiaiNoFJeAUrfeD1VsxI;
Eroplanong Papel;December Avenue;2017;December Avenue;;https://open.spotify.com/track/7MrDNu3hC1MjczXhi1citM;
Dive;December Avenue;2017;December Avenue;;https://open.spotify.com/track/4pLmH9m91KyK8niExb4FqX;
Forever;December Avenue;2017;December Avenue;;https://open.spotify.com/track/7DoNgStBB6xFiCTZArAN15;
Breathe Again;December Avenue;2017;December Avenue;;https://open.spotify.com/track/6hkF8mX99UDWUoHQ6xwsjK;
Time to Go;December Avenue;2017;December Avenue;;https://open.spotify.com/track/3rUM8jx286gnBExSGYrV8f;
Bulong;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/5rV7xueHNNXaZqOLroaUta;
Kung 'Di Rin Lang Ikaw;December Avenue;2019;Langit Mong Bughaw;Moira Dela Torre;https://open.spotify.com/track/2KjZEVkRS7wStfRygdRnso;
Magkunwari ('Di Man Tayo);December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/3bJy1UduTNMnnk1soBYyrK;
Muling Magbabalik;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/0Feg1cg32vp3EmVwEvSYFE;
Sa Ngalan Ng Pag-Ibig;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/1FnPkOlWCMwRtfXeAAuhMu;
Sa Paghimig Mo;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/5VIXkOeKsZDYye15Xhr5sT;
Dahan;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/4kEVDvxSiBOBHxB3hR4iqz;
Kahit Di Mo Alam;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/7Ej7MKkFmuDApmawGwSA3S;
Kahit Sa Panaginip;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/1n945VPMXC7lDEJsbxK6pE;
Huling Sandali;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/6rIx9meOtOHDoo6ryRUdHv;
Sa Dulo Ng Walang Hanggan;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/76hY08tpF7iU5yffRwQWQs;
Paskong Alaala;December Avenue;2017;Single;;https://open.spotify.com/track/45pncOQEfx9eVJ5GlyXa1e;
Kung Ako Na Lang Sana;December Avenue;2018;Single;;https://open.spotify.com/track/5bx2Zs9QQ7A8k7RFithoIz;
Sa Dulo Ng Walang Hanggan (Piano Version);December Avenue;2018;Single;;https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb;
Kahit Sa Panaginip;December Avenue;2019;Single;Khalil Ramos;https://open.spotify.com/track/4Prcmh1dIZvT2DwYk8TC7l;
Bakas Ng Talampakan;December Avenue;2020;Single;;https://open.spotify.com/track/7jTO2Pyavfit1JCdMVrkud;
Umaaraw, Umuulan;December Avenue;2020;Single;;https://open.spotify.com/track/2h2qK7Gf5yw0jx8dOQnUgo;
Polaris;December Avenue;2020;Single;;https://open.spotify.com/track/4qnLsukL6Kkypa0joQSvpD;
Unfamiliar;December Avenue;2021;Single;;https://open.spotify.com/track/0KZResUSg4qEtwSxL1cBqr;
Drive;December Avenue;2021;Single;;https://open.spotify.com/track/6cRu69vqU3lENqlFEULIgH;
Isang Himala;December Avenue;2021;Single;;https://open.spotify.com/track/0jpPRcsopH1lZnIj5uLlyO;
Saksi Ang Langit;December Avenue;2022;Single;;https://open.spotify.com/track/6tPFZRJKj5JR7qO3qWxaVm;
Ilang Beses Kita Mamahalin?;December Avenue;2023;Single;;https://open.spotify.com/track/7qJfJulRbu1GiyAY5svOei;
Wala Nang Iba;December Avenue;2023;Single;Belle Mariano;https://open.spotify.com/track/6wJWjSeyr2usaQBTcvRR0R;
In My Arms Is Where I'll Keep You;December Avenue;2023;Single;;https://open.spotify.com/track/47OktvwapC5hbuJQWO3ukt;
Face of God;December Avenue;2024;Single;;https://open.spotify.com/track/4A9M5nq0KsU8A58nfoFb0q;
Paraya;December Avenue;2024;Single;;https://open.spotify.com/track/5DDS1hu1GcEZppuArUcfUA;
Ahon;December Avenue;2025;Single;Morissette;https://open.spotify.com/track/2ZNUhyHeCLzwKLBMH0m48Y;
I Don't Wanna Wait;December Avenue;2011;90s Music Comes Alive;;https://open.spotify.com/track/076u5BInS1j1pb9QbPfLfV;
Jingle Bells X Deck the Halls;December Avenue;2018;Single;Khalil Ramos;https://open.spotify.com/track/4w1maTceOzURZYKqDzninf;
Summer Song;December Avenue;2019;Single;Gracenote, Autotelic;https://open.spotify.com/track/53P6WL61RfwwS5JSJRFacQ;
Tadhana;December Avenue;2019;Single;Just Hush;https://open.spotify.com/track/68IguCyf7uZU6vNeyMcGCM;
A Perfect Christmas;December Avenue;2019;Spotify Singles - Holiday;Jose Mari Chan, Ben&Ben, I Belong to the Zoo, Julie Anne San Jose, Moira Dela Torre;https://open.spotify.com/track/7n7mTiptQT1iNa7rMhcZS8;
Bulong (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/1Y9pegQ14qcMi2GAiWTUp6;
Breathe Again (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/5y8r3Db9EyFROr0xG39byo;
Fallin' (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/4RXoDDJxTA65sXGXDss3IO;
Kahit 'Di Mo Alam (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/7mgs5lHtfe0RoRL6VGqO89;
Ears and Rhymes (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/6umkF5IwWXezRHdNhCSY8J;
Sleep Tonight (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/3Kx9RVqYHLxBadq4nxbHMl;
Bakas Ng Talampakan (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/7A6dmyZQB29UcznomZ5KmS;
Huling Sandali (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/6w4WZm6OWJpYnA9zTZf0E0;
Kung 'Di Rin Lang Ikaw (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/3b2bQnH9Tm1BwkrHN8GJyG;
Sa Ngalan Ng Pag-Ibig (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/7wZOmJgsnmfWdsYJCaxZsE;
Intro / Eroplanong Papel (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/0fIHU1Jacnto5jDusWMvL0;
Bulong (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/4NVB5Fvdx2sfC5rpboJFjd;
Kahit 'Di Mo Alam (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/77qvaPsbmB9IIHSSminkbK;
Magkunwari (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/03q8vZ4xQs9nhIgsXbd83T;
Unfamiliar (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/55jesqAXLK96jN2oLfuei5;
I'll Be Watching You (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/3uNMGuvbpigV6WsqYbqmzB;
Sleep Tonight (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/2YT9H1m0mIXv1kcSMrco9P;
City Lights (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/55uIz62HdsNRiSSPeDLrx8;
Fallin' (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/7xgAMj29Hq8eTqVeF6TsXF;
Ears And Rhymes (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/4bwOAxu5LYkQF7oeJIg2H5;
Dahan (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/26zSx0xafv6z2eTMtfWZx4;
Ilang Beses Kita Mamahalin? (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/0hWZ1iCNoD7bDo8U13mUwp;
Muling Magbabalik (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/0uWZRf8ZYGCvqMtgkOboQK;
Wala Nang Iba (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/0mJg5DabAZAszCmymS8iKD;
Paraya (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/5haRqQSJ7ivIV1zOXqihBO;
Tabing Ilog (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Barbie Almalbis;https://open.spotify.com/track/3cPgFrdfSWyQwoqNA6ryjV;
Tulog Na (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Ebe Dancel;https://open.spotify.com/track/2QjmBOrlQtOIdWHrLjwsS3;
'Wag Ka Nang Umiyak (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Ebe Dancel;https://open.spotify.com/track/19RB4pVwq5Y3bOYgmmRJ45;
Ikaw Lamang (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Silent Sanctuary;https://open.spotify.com/track/2iB3tocbaz5aaZTeWGwSbF;
Kundiman (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Silent Sanctuary;https://open.spotify.com/track/5UZb019RGNLWB8NtHodB4A;
Kung 'Di Rin Lang Ikaw (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/5NL3Ttv8Es0zsmz77uXRfR;
Huling Sandali (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/6ICAZwbLKSFlsLc4Qi3Ijt;
Saksi Ang Langit (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/5vTB6tHyr5RXnEFooiJfH8;
Sa Dulo Ng Walang Hanggan / Sa Ngalan Ng Pag-ibig (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/7tBjRuPWel7lyxOuov2Imv;
Easy Ka Lang;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/54IQTXCB66XNnqJwZLXwUy;
Maling Akala;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/3sapcDx86Nr3Uc3bEQcu21;
Pare Ko;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/7uuirrtCr8O8fz7kQS6VUR;
Shake Yer Head;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/1wWLp3ZHBp3NU3DUOWpA76;
Ganjazz;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/550Pos0IpTkIsExFSl47r0;
Toyang;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/0MOcNURhC9dUbQ2pIOEaZe;
Ligaya;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/5Ro6MdZGgce4PEuaFCJYPq;
Tindahan Ni Aling Nena;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/1FsVa6q1CStHdgqZjaKwNk;
Honky-Toinks Granny;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/6OrAVMWL85Uew4SvWV2x3J;
Shirley;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/4NUAsaQUuZm8k6CdbdjxRq;
Walang Hiyang Pare Ko;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/6drnFu40MUcjdGxzfExIbd;
Combo On The Run;Eraserheads;1993;Ultraelectromagneticpop!;;https://open.spotify.com/track/4pSdKSCXc2kiYKvFQXIAjm;
Bato;Eraserheads;1994;Circus;;https://open.spotify.com/track/6VWq9Q8uToSOe75hCJp38C;
Sembreak;Eraserheads;1994;Circus;;https://open.spotify.com/track/6g5obKN94RJAjha3luUExe;
Alapaap;Eraserheads;1994;Circus;;https://open.spotify.com/track/0GGfPhGuWC2JGc7hlvjLXa;
Hey Jay;Eraserheads;1994;Circus;;https://open.spotify.com/track/77iPHNWpTtjrUYYwa5gaky;
Minsan;Eraserheads;1994;Circus;;https://open.spotify.com/track/4iuAGPs5hlZqsKsS0ZnyWB;
Punk Zappa;Eraserheads;1994;Circus;;https://open.spotify.com/track/0lSYEOcLD7ZM3AQXLetelw;
Insomya;Eraserheads;1994;Circus;;https://open.spotify.com/track/2NUD4FI3nNERL0eEWMQAAs;
With A Smile;Eraserheads;1994;Circus;;https://open.spotify.com/track/1NopgVCMVhCKIm64tF7auX;
Alkohol;Eraserheads;1994;Circus;;https://open.spotify.com/track/5MpIy9GYWw8AWsBL6Bneyi;
Wishing Wells;Eraserheads;1994;Circus;;https://open.spotify.com/track/3T8P0JOPUMN4Wc5fuLAx4l;
Kailan;Eraserheads;1994;Circus;;https://open.spotify.com/track/66LwDCA8wJpTNXXonCMplI;
No Royality Album Filler No. 9;Eraserheads;1994;Circus;;https://open.spotify.com/track/2G0cXs9iFAcFr9O0fNz2q4;
Magasin;Eraserheads;1994;Circus;;https://open.spotify.com/track/1lan3CApvveTezmBBGzsGu;
Butterscotch;Eraserheads;1994;Circus;;https://open.spotify.com/track/11z9XKmqywLusY7r3zPWaB;
Sa Wakas;Eraserheads;1994;Circus;;https://open.spotify.com/track/2oxpnUxDY07G0DSTKYQYvv;
Prof. Banlaoi's Transcendental Medication After Every Six Months or Punk Zappa Three;Eraserheads;1994;Circus;;https://open.spotify.com/track/5JvXHaqchNppElX7JaS4Nc;
Wating;Eraserheads;1994;Circus;;https://open.spotify.com/track/76tlJoc8zjnDktjQttAaPg;
Kailan Lounge;Eraserheads;1994;Circus;;https://open.spotify.com/track/74YaExGhMibH7DDpAVgpPe;
Run Barbi Run;Eraserheads;1995;Single (Run Barbi Run OST);;https://open.spotify.com/track/5JRwSnjp8bip417cVQiYHr;
Superproxy;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/0NZmhezRAiqvGQfvWv57hN;
Back2Me;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/3sCgZZoLkrojyuoD0C4lhf;
Waiting For The Bus;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/3Yb2JVsh33v17rAou2mNnN;
Fine Time;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/5aeUAKVIJseJpFQetiDard;
Kamasupra;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/4GEOX1Y6efeflmZyYwo2vj;
Overdrive;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/0s1FYiiNy57vqAStlQMHsy;
Slo Mo;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/4HznNTMxrATnBtKBHaazaz;
Torpedo;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/4dyDo6u2t5fqo2OgVZuHSy;
Huwag Mo Nang Itanong;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/2A3CzmtFj1sK6W1qQtBz86;
Paru-Parong Ningning;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/1J65Q6QUn1ep5WilBY6rbd;
Walang Nagbago;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/133CI87OOZMTysivNrd31z;
Poorman's Grave;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/6ipDHEjNSklyvKsPlxDnnD;
Yoko;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/0o3FQUy5NnspZTQTtJ4Gip;
Fill Her;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/6vZY4qmjHQw8BkocWY6LdO;
Ang Huling El Bimbo;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r;
Cutterpillow;Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/6ggPAKbdUMkDSFzou2La1B;
Overdrive (Reprise);Eraserheads;1995;Cutterpillow;;https://open.spotify.com/track/2LuPyBiRXfedHG9zXXnUFD;
Fruitcake;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/720V7AnwXjC8IJnSRLokEw;
Shadow;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/0XQJBON0zlZAGjAzqECd3K;
Flat Tire;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/0du5majyJyrdhYenAqJGBb;
Shadow Boxes Accountants;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/5O7MyPsm7fOsOYpPmhZLCj;
Gatekeeper;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/5BtSAEDfCXA8cAAutOTTo8;
Old Fashioned Christmas Carol;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/2UprLQsSW9PhyqOgIIWFy0;
Styrosnow;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/39SWucsAKRaXoHKm4lyRvA;
Trip To Jerusalem;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/4D7fbbvwE6os8ZalI8F9c1;
Shadow Reads The News Today, Oh Boy;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/2jBnFjxyO77tansK0xPmqK;
Fruit Fairy;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/45mmXueFTbRtbhQCW4XuN5;
The Fabulous Baker Boy;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/0OOvreGaSu8XHaqOlWMd4c;
Lord Of The Rhum;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/0CjpFeFR3wLNpm5f75pPvP;
Lightyears;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/47FBi8vqUr5nH2j2QWD4RR;
Christmas Ball;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/6Pquz6Huiy0wP5vxSYCS4G;
Mono Virus;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/0lA4vsPfH4oIQ0T2zRkK6R;
Shadow@Buttholesurfscom;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/6Sf59ddHOe5uKNgwmIlS91;
Rise And Shine;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/3A6l9iol2V4QqLZ9BeD6VY;
Santa Ain't Comin' No Mo;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/60rkq0VvIG13zzwdTFlzdA;
Christmas Party;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/0keQ1tBbYve33j3D827bAO;
Hitchin' A Ride;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/5TnQHZnBmcrm3yBR9yTQ36;
Christmas Morning;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/6TAshhZUKKDhDDdkJOIne2;
Merry Christmas Everybody Happy New Year Too - Reprise;Eraserheads;1996;Fruitcake;;https://open.spotify.com/track/4mUJAobNaCu4FfrlB02rkn;
Harana;Eraserheads;1997;Bananatype EP;;https://open.spotify.com/track/0aui1glEVwPzUIKsThu4YQ;
Tikman;Eraserheads;1997;Bananatype EP;;https://open.spotify.com/track/6qp2TL2GTBChcOzAKsu5Kh;
Police Woman;Eraserheads;1997;Bananatype EP;;https://open.spotify.com/track/5U8gOl7DuQLcIoieeRliY3;
Prologue;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/5KQyOnhcHhdo0IM8kpLYaC;
Futuristic;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/5ZtAEHXvAjXEmZIb3yJoUH;
Kaliwete;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/5hagctxftYOW3FREpLevH7;
Milk An Money;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/5Eb45cH374n5p4mogkS2Z4;
Bogchi Hokbu;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/1kWaBkEk6RHYexZ6YPTjU4;
Maalalahanin;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/1JMAJACFz9fOiVKyB1NGrg;
Balikbayan Box;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/6wGyV4BOdrtWYgHY6F9IUD;
Andalusian Dog;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/3jsLWr8uc5M5aZbgwK632s;
Ha Ha Ha;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/4B4W2YJB2BpeOY9sKJ1ttM;
Downtown;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/0MKq7nk2IXFIHHWuXBKz7u;
Kananete;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/53Wl4ITtV2cr5EJmG4ycR4;
Hard To Believe;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/7lLdrBmH63e9P1BDRx9eQI;
Everything They Say;Eraserheads;1997;Sticker Happy;;https://open.spotify.com/track/0tfHnXl33O1sB9bWM44CT7;
